sni_id,lan,year,ant_kon
detaljhandel_ut_mot,16,2021,11
detaljhandel_ut_mot,16,2022,17
detaljhandel_ut_mot,16,2023,21
transport_mag,16,2009,12
transport_mag,16,2010,7
transport_mag,16,2011,5
transport_mag,16,2012,16
transport_mag,16,2013,12
transport_mag,16,2014,17
transport_mag,16,2015,11
transport_mag,16,2016,7
transport_mag,16,2017,8
transport_mag,16,2018,9
transport_mag,16,2019,NA
transport_mag,16,2020,9
transport_mag,16,2021,5
transport_mag,16,2022,6
transport_mag,16,2023,3
hotell_logi,16,2009,4
hotell_logi,16,2010,NA
hotell_logi,16,2011,4
hotell_logi,16,2012,5
hotell_logi,16,2013,NA
hotell_logi,16,2014,4
hotell_logi,16,2015,NA
hotell_logi,16,2016,NA
hotell_logi,16,2017,4
hotell_logi,16,2018,NA
hotell_logi,16,2019,4
hotell_logi,16,2020,NA
hotell_logi,16,2021,NA
hotell_logi,16,2022,3
hotell_logi,16,2023,NA
restaurang_cate,16,2009,11
restaurang_cate,16,2010,9
restaurang_cate,16,2011,17
restaurang_cate,16,2012,15
restaurang_cate,16,2013,9
restaurang_cate,16,2014,11
restaurang_cate,16,2015,14
restaurang_cate,16,2016,8
restaurang_cate,16,2017,8
restaurang_cate,16,2018,16
restaurang_cate,16,2019,16
restaurang_cate,16,2020,18
restaurang_cate,16,2021,21
restaurang_cate,16,2022,15
restaurang_cate,16,2023,22
information_komm,16,2009,3
information_komm,16,2010,4
information_komm,16,2011,NA
information_komm,16,2012,7
information_komm,16,2013,3
information_komm,16,2014,3
information_komm,16,2015,7
information_komm,16,2016,6
information_komm,16,2017,12
information_komm,16,2018,3
information_komm,16,2019,NA
information_komm,16,2020,NA
information_komm,16,2021,5
information_komm,16,2022,5
information_komm,16,2023,4
finans_fast,16,2009,24
finans_fast,16,2010,31
finans_fast,16,2011,26
finans_fast,16,2012,21
finans_fast,16,2013,37
finans_fast,16,2014,34
finans_fast,16,2015,24
finans_fast,16,2016,23
finans_fast,16,2017,29
finans_fast,16,2018,17
finans_fast,16,2019,25
finans_fast,16,2020,26
finans_fast,16,2021,25
finans_fast,16,2022,26
finans_fast,16,2023,37
utbildning_halso,16,2009,8
utbildning_halso,16,2010,13
utbildning_halso,16,2011,16
utbildning_halso,16,2012,11
utbildning_halso,16,2013,11
utbildning_halso,16,2014,13
utbildning_halso,16,2015,9
utbildning_halso,16,2016,5
utbildning_halso,16,2017,11
utbildning_halso,16,2018,18
utbildning_halso,16,2019,10
utbildning_halso,16,2020,11
utbildning_halso,16,2021,11
utbildning_halso,16,2022,6
utbildning_halso,16,2023,22
bransch_ospe,16,2009,13
bransch_ospe,16,2010,23
bransch_ospe,16,2011,16
bransch_ospe,16,2012,24
bransch_ospe,16,2013,10
bransch_ospe,16,2014,11
bransch_ospe,16,2015,6
bransch_ospe,16,2016,7
bransch_ospe,16,2017,12
bransch_ospe,16,2018,14
bransch_ospe,16,2019,6
bransch_ospe,16,2020,7
bransch_ospe,16,2021,9
bransch_ospe,16,2022,12
bransch_ospe,16,2023,5
jord_skog,17,2009,5
jord_skog,17,2010,7
jord_skog,17,2011,7
jord_skog,17,2012,8
jord_skog,17,2013,5
jord_skog,17,2014,4
jord_skog,17,2015,4
jord_skog,17,2016,3
jord_skog,17,2017,6
jord_skog,17,2018,NA
jord_skog,17,2019,8
jord_skog,17,2020,3
jord_skog,17,2021,3
jord_skog,17,2022,NA
jord_skog,17,2023,NA
tillverkning,17,2009,27
tillverkning,17,2010,11
tillverkning,17,2011,16
tillverkning,17,2012,18
tillverkning,17,2013,15
tillverkning,17,2014,17
tillverkning,17,2015,12
tillverkning,17,2016,9
tillverkning,17,2017,14
tillverkning,17,2018,6
tillverkning,17,2019,14
tillverkning,17,2020,12
tillverkning,17,2021,16
tillverkning,17,2022,7
tillverkning,17,2023,15
bygg,17,2009,17
bygg,17,2010,21
bygg,17,2011,30
bygg,17,2012,34
bygg,17,2013,40
bygg,17,2014,29
bygg,17,2015,19
bygg,17,2016,26
bygg,17,2017,31
bygg,17,2018,21
bygg,17,2019,24
bygg,17,2020,22
bygg,17,2021,31
bygg,17,2022,25
bygg,17,2023,44
handel_med,17,2009,5
handel_med,17,2010,3
handel_med,17,2011,6
handel_med,17,2012,4
handel_med,17,2013,11
handel_med,17,2014,10
handel_med,17,2015,11
handel_med,17,2016,4
handel_med,17,2017,8
handel_med,17,2018,7
handel_med,17,2019,6
handel_med,17,2020,10
handel_med,17,2021,10
handel_med,17,2022,4
handel_med,17,2023,8
parti_prov,17,2009,11
parti_prov,17,2010,6
parti_prov,17,2011,14
parti_prov,17,2012,11
parti_prov,17,2013,12
parti_prov,17,2014,12
parti_prov,17,2015,13
parti_prov,17,2016,9
parti_prov,17,2017,11
parti_prov,17,2018,11
parti_prov,17,2019,6
parti_prov,17,2020,15
parti_prov,17,2021,9
parti_prov,17,2022,7
parti_prov,17,2023,10
detaljhandel_ut_mot,17,2009,30
detaljhandel_ut_mot,17,2010,27
detaljhandel_ut_mot,17,2011,21
detaljhandel_ut_mot,17,2012,29
detaljhandel_ut_mot,17,2013,25
detaljhandel_ut_mot,17,2014,28
detaljhandel_ut_mot,17,2015,23
detaljhandel_ut_mot,17,2016,12
detaljhandel_ut_mot,17,2017,26
detaljhandel_ut_mot,17,2018,24
detaljhandel_ut_mot,17,2019,16
detaljhandel_ut_mot,17,2020,17
detaljhandel_ut_mot,17,2021,10
detaljhandel_ut_mot,17,2022,20
detaljhandel_ut_mot,17,2023,27
transport_mag,17,2009,13
transport_mag,17,2010,11
transport_mag,17,2011,18
transport_mag,17,2012,28
transport_mag,17,2013,15
transport_mag,17,2014,11
transport_mag,17,2015,12
transport_mag,17,2016,11
transport_mag,17,2017,15
transport_mag,17,2018,16
transport_mag,17,2019,13
transport_mag,17,2020,10
transport_mag,17,2021,6
transport_mag,17,2022,6
transport_mag,17,2023,15
hotell_logi,17,2009,3
hotell_logi,17,2010,NA
hotell_logi,17,2011,3
hotell_logi,17,2012,NA
hotell_logi,17,2013,NA
hotell_logi,17,2014,NA
hotell_logi,17,2015,3
hotell_logi,17,2016,NA
hotell_logi,17,2017,3
hotell_logi,17,2018,3
hotell_logi,17,2019,NA
hotell_logi,17,2020,NA
hotell_logi,17,2021,NA
hotell_logi,17,2022,NA
hotell_logi,17,2023,NA
restaurang_cate,17,2009,15
restaurang_cate,17,2010,20
restaurang_cate,17,2011,22
restaurang_cate,17,2012,14
restaurang_cate,17,2013,19
restaurang_cate,17,2014,10
restaurang_cate,17,2015,22
restaurang_cate,17,2016,14
restaurang_cate,17,2017,18
restaurang_cate,17,2018,23
restaurang_cate,17,2019,26
restaurang_cate,17,2020,22
restaurang_cate,17,2021,18
restaurang_cate,17,2022,20
restaurang_cate,17,2023,30
information_komm,17,2009,NA
information_komm,17,2010,3
information_komm,17,2011,NA
information_komm,17,2012,8
information_komm,17,2013,6
information_komm,17,2014,4
information_komm,17,2015,3
information_komm,17,2016,6
information_komm,17,2017,8
information_komm,17,2018,10
information_komm,17,2019,6
information_komm,17,2020,3
information_komm,17,2021,NA
information_komm,17,2022,4
information_komm,17,2023,3
finans_fast,17,2009,25
finans_fast,17,2010,23
finans_fast,17,2011,24
finans_fast,17,2012,28
finans_fast,17,2013,25
finans_fast,17,2014,29
finans_fast,17,2015,25
finans_fast,17,2016,24
finans_fast,17,2017,19
finans_fast,17,2018,28
finans_fast,17,2019,24
finans_fast,17,2020,30
finans_fast,17,2021,32
finans_fast,17,2022,25
finans_fast,17,2023,34
utbildning_halso,17,2009,9
utbildning_halso,17,2010,12
utbildning_halso,17,2011,10
utbildning_halso,17,2012,15
utbildning_halso,17,2013,17
utbildning_halso,17,2014,21
utbildning_halso,17,2015,19
utbildning_halso,17,2016,11
utbildning_halso,17,2017,9
utbildning_halso,17,2018,19
utbildning_halso,17,2019,11
utbildning_halso,17,2020,16
utbildning_halso,17,2021,19
utbildning_halso,17,2022,17
utbildning_halso,17,2023,23
bransch_ospe,17,2009,14
bransch_ospe,17,2010,21
bransch_ospe,17,2011,22
bransch_ospe,17,2012,18
bransch_ospe,17,2013,10
bransch_ospe,17,2014,14
bransch_ospe,17,2015,13
bransch_ospe,17,2016,8
bransch_ospe,17,2017,11
bransch_ospe,17,2018,17
bransch_ospe,17,2019,12
bransch_ospe,17,2020,3
bransch_ospe,17,2021,4
bransch_ospe,17,2022,8
bransch_ospe,17,2023,12
jord_skog,18,2009,6
jord_skog,18,2010,3
jord_skog,18,2011,4
jord_skog,18,2012,NA
jord_skog,18,2013,10
jord_skog,18,2014,3
jord_skog,18,2015,6
jord_skog,18,2016,6
jord_skog,18,2017,NA
jord_skog,18,2018,5
jord_skog,18,2019,5
jord_skog,18,2020,NA
jord_skog,18,2021,5
jord_skog,18,2022,3
jord_skog,18,2023,3
tillverkning,18,2009,14
tillverkning,18,2010,22
tillverkning,18,2011,13
tillverkning,18,2012,7
tillverkning,18,2013,14
tillverkning,18,2014,9
tillverkning,18,2015,11
tillverkning,18,2016,10
tillverkning,18,2017,4
tillverkning,18,2018,11
tillverkning,18,2019,13
tillverkning,18,2020,3
tillverkning,18,2021,10
tillverkning,18,2022,6
tillverkning,18,2023,9
bygg,18,2009,12
bygg,18,2010,16
bygg,18,2011,19
bygg,18,2012,28
bygg,18,2013,20
bygg,18,2014,21
bygg,18,2015,19
bygg,18,2016,19
bygg,18,2017,25
bygg,18,2018,17
bygg,18,2019,27
bygg,18,2020,22
bygg,18,2021,21
bygg,18,2022,32
bygg,18,2023,22
handel_med,18,2009,12
handel_med,18,2010,6
handel_med,18,2011,3
handel_med,18,2012,7
handel_med,18,2013,9
handel_med,18,2014,7
handel_med,18,2015,8
handel_med,18,2016,3
handel_med,18,2017,4
handel_med,18,2018,10
handel_med,18,2019,8
handel_med,18,2020,7
handel_med,18,2021,9
handel_med,18,2022,9
handel_med,18,2023,12
parti_prov,18,2009,22
parti_prov,18,2010,11
parti_prov,18,2011,11
parti_prov,18,2012,7
parti_prov,18,2013,14
parti_prov,18,2014,12
parti_prov,18,2015,8
parti_prov,18,2016,9
parti_prov,18,2017,12
parti_prov,18,2018,11
parti_prov,18,2019,6
parti_prov,18,2020,7
parti_prov,18,2021,8
parti_prov,18,2022,14
parti_prov,18,2023,11
detaljhandel_ut_mot,18,2009,32
detaljhandel_ut_mot,18,2010,24
detaljhandel_ut_mot,18,2011,29
detaljhandel_ut_mot,18,2012,15
detaljhandel_ut_mot,18,2013,24
detaljhandel_ut_mot,18,2014,25
detaljhandel_ut_mot,18,2015,21
detaljhandel_ut_mot,18,2016,17
detaljhandel_ut_mot,18,2017,21
detaljhandel_ut_mot,18,2018,19
detaljhandel_ut_mot,18,2019,15
detaljhandel_ut_mot,18,2020,13
detaljhandel_ut_mot,18,2021,14
detaljhandel_ut_mot,18,2022,18
detaljhandel_ut_mot,18,2023,18
transport_mag,18,2009,10
transport_mag,18,2010,8
transport_mag,18,2011,NA
transport_mag,18,2012,12
transport_mag,18,2013,11
transport_mag,18,2014,8
transport_mag,18,2015,7
transport_mag,18,2016,10
transport_mag,18,2017,4
transport_mag,18,2018,10
transport_mag,18,2019,11
transport_mag,18,2020,14
transport_mag,18,2021,5
transport_mag,18,2022,6
transport_mag,18,2023,6
hotell_logi,18,2009,NA
hotell_logi,18,2010,5
hotell_logi,18,2011,NA
hotell_logi,18,2012,3
hotell_logi,18,2013,NA
hotell_logi,18,2014,NA
hotell_logi,18,2015,NA
hotell_logi,18,2016,NA
hotell_logi,18,2017,NA
hotell_logi,18,2018,3
hotell_logi,18,2019,4
hotell_logi,18,2020,NA
hotell_logi,18,2021,NA
hotell_logi,18,2022,NA
hotell_logi,18,2023,NA
restaurang_cate,18,2009,16
restaurang_cate,18,2010,21
restaurang_cate,18,2011,15
restaurang_cate,18,2012,17
restaurang_cate,18,2013,8
restaurang_cate,18,2014,9
restaurang_cate,18,2015,8
restaurang_cate,18,2016,12
restaurang_cate,18,2017,13
restaurang_cate,18,2018,16
restaurang_cate,18,2019,22
restaurang_cate,18,2020,13
restaurang_cate,18,2021,13
restaurang_cate,18,2022,19
restaurang_cate,18,2023,15
information_komm,18,2009,NA
information_komm,18,2010,3
information_komm,18,2011,3
information_komm,18,2012,4
information_komm,18,2013,6
information_komm,18,2014,6
information_komm,18,2015,NA
information_komm,18,2016,6
information_komm,18,2017,3
information_komm,18,2018,8
information_komm,18,2019,3
information_komm,18,2020,10
information_komm,18,2021,5
information_komm,18,2022,4
information_komm,18,2023,4
finans_fast,18,2009,21
finans_fast,18,2010,12
finans_fast,18,2011,21
finans_fast,18,2012,24
finans_fast,18,2013,27
finans_fast,18,2014,24
finans_fast,18,2015,15
finans_fast,18,2016,21
finans_fast,18,2017,26
finans_fast,18,2018,22
finans_fast,18,2019,25
finans_fast,18,2020,24
finans_fast,18,2021,31
finans_fast,18,2022,29
finans_fast,18,2023,30
utbildning_halso,18,2009,5
utbildning_halso,18,2010,14
utbildning_halso,18,2011,12
utbildning_halso,18,2012,8
utbildning_halso,18,2013,15
utbildning_halso,18,2014,10
utbildning_halso,18,2015,9
utbildning_halso,18,2016,11
utbildning_halso,18,2017,10
utbildning_halso,18,2018,13
utbildning_halso,18,2019,10
utbildning_halso,18,2020,12
utbildning_halso,18,2021,11
utbildning_halso,18,2022,14
utbildning_halso,18,2023,9
bransch_ospe,18,2009,10
bransch_ospe,18,2010,23
bransch_ospe,18,2011,17
bransch_ospe,18,2012,7
bransch_ospe,18,2013,11
bransch_ospe,18,2014,9
bransch_ospe,18,2015,7
bransch_ospe,18,2016,7
bransch_ospe,18,2017,11
bransch_ospe,18,2018,14
bransch_ospe,18,2019,5
bransch_ospe,18,2020,6
bransch_ospe,18,2021,5
bransch_ospe,18,2022,11
bransch_ospe,18,2023,15
jord_skog,19,2009,3
jord_skog,19,2010,9
jord_skog,19,2011,4
jord_skog,19,2012,4
jord_skog,19,2013,10
jord_skog,19,2014,6
jord_skog,19,2015,5
jord_skog,19,2016,6
jord_skog,19,2017,8
jord_skog,19,2018,6
jord_skog,19,2019,6
jord_skog,19,2020,3
jord_skog,19,2021,3
jord_skog,19,2022,NA
jord_skog,19,2023,NA
tillverkning,19,2009,13
tillverkning,19,2010,5
tillverkning,19,2011,5
tillverkning,19,2012,10
tillverkning,19,2013,10
tillverkning,19,2014,10
tillverkning,19,2015,3
tillverkning,19,2016,8
tillverkning,19,2017,NA
tillverkning,19,2018,5
tillverkning,19,2019,7
tillverkning,19,2020,4
tillverkning,19,2021,5
tillverkning,19,2022,3
tillverkning,19,2023,7
bygg,19,2009,13
bygg,19,2010,9
bygg,19,2011,12
bygg,19,2012,15
bygg,19,2013,14
bygg,19,2014,15
bygg,19,2015,11
bygg,19,2016,16
bygg,19,2017,12
bygg,19,2018,11
bygg,19,2019,15
bygg,19,2020,16
bygg,19,2021,14
bygg,19,2022,14
bygg,19,2023,20
handel_med,19,2009,3
handel_med,19,2010,NA
handel_med,19,2011,3
handel_med,19,2012,NA
handel_med,19,2013,8
handel_med,19,2014,6
handel_med,19,2015,NA
handel_med,19,2016,NA
handel_med,19,2017,NA
handel_med,19,2018,NA
handel_med,19,2019,NA
handel_med,19,2020,3
handel_med,19,2021,NA
handel_med,19,2022,NA
handel_med,19,2023,NA
parti_prov,19,2009,NA
parti_prov,19,2010,3
parti_prov,19,2011,3
parti_prov,19,2012,NA
parti_prov,19,2013,7
parti_prov,19,2014,NA
parti_prov,19,2015,6
parti_prov,19,2016,4
parti_prov,19,2017,3
parti_prov,19,2018,4
parti_prov,19,2019,7
parti_prov,19,2020,NA
parti_prov,19,2021,3
parti_prov,19,2022,3
parti_prov,19,2023,NA
detaljhandel_ut_mot,19,2009,10
detaljhandel_ut_mot,19,2010,9
detaljhandel_ut_mot,19,2011,15
detaljhandel_ut_mot,19,2012,10
detaljhandel_ut_mot,19,2013,11
detaljhandel_ut_mot,19,2014,11
detaljhandel_ut_mot,19,2015,10
detaljhandel_ut_mot,19,2016,6
detaljhandel_ut_mot,19,2017,9
detaljhandel_ut_mot,19,2018,10
detaljhandel_ut_mot,19,2019,9
detaljhandel_ut_mot,19,2020,15
detaljhandel_ut_mot,19,2021,4
detaljhandel_ut_mot,19,2022,7
detaljhandel_ut_mot,19,2023,5
transport_mag,19,2009,3
transport_mag,19,2010,3
transport_mag,19,2011,3
transport_mag,19,2012,3
transport_mag,19,2013,NA
transport_mag,19,2014,7
transport_mag,19,2015,4
transport_mag,19,2016,NA
transport_mag,19,2017,NA
transport_mag,19,2018,5
transport_mag,19,2019,4
transport_mag,19,2020,3
transport_mag,19,2021,NA
transport_mag,19,2022,NA
transport_mag,19,2023,3
hotell_logi,19,2009,NA
hotell_logi,19,2010,8
hotell_logi,19,2011,7
hotell_logi,19,2012,NA
hotell_logi,19,2013,4
hotell_logi,19,2014,NA
hotell_logi,19,2015,NA
hotell_logi,19,2016,NA
hotell_logi,19,2017,NA
hotell_logi,19,2018,NA
hotell_logi,19,2019,NA
hotell_logi,19,2020,NA
hotell_logi,19,2021,NA
hotell_logi,19,2022,NA
hotell_logi,19,2023,NA
restaurang_cate,19,2009,10
restaurang_cate,19,2010,9
restaurang_cate,19,2011,9
restaurang_cate,19,2012,7
restaurang_cate,19,2013,4
restaurang_cate,19,2014,3
restaurang_cate,19,2015,3
restaurang_cate,19,2016,6
restaurang_cate,19,2017,10
restaurang_cate,19,2018,4
restaurang_cate,19,2019,8
restaurang_cate,19,2020,8
restaurang_cate,19,2021,7
restaurang_cate,19,2022,3
restaurang_cate,19,2023,8
information_komm,19,2009,NA
information_komm,19,2010,NA
information_komm,19,2011,3
information_komm,19,2012,5
information_komm,19,2013,4
information_komm,19,2014,3
information_komm,19,2015,3
information_komm,19,2016,NA
information_komm,19,2017,4
information_komm,19,2018,NA
information_komm,19,2019,NA
information_komm,19,2020,NA
information_komm,19,2021,NA
information_komm,19,2022,NA
information_komm,19,2023,NA
finans_fast,19,2009,20
finans_fast,19,2010,14
finans_fast,19,2011,18
finans_fast,19,2012,9
finans_fast,19,2013,15
finans_fast,19,2014,11
finans_fast,19,2015,16
finans_fast,19,2016,9
finans_fast,19,2017,15
finans_fast,19,2018,10
finans_fast,19,2019,10
finans_fast,19,2020,14
finans_fast,19,2021,14
finans_fast,19,2022,NA
finans_fast,19,2023,19
utbildning_halso,19,2009,3
utbildning_halso,19,2010,4
utbildning_halso,19,2011,3
utbildning_halso,19,2012,13
utbildning_halso,19,2013,3
utbildning_halso,19,2014,6
utbildning_halso,19,2015,8
utbildning_halso,19,2016,5
utbildning_halso,19,2017,NA
utbildning_halso,19,2018,3
utbildning_halso,19,2019,5
utbildning_halso,19,2020,5
utbildning_halso,19,2021,10
utbildning_halso,19,2022,3
utbildning_halso,19,2023,5
bransch_ospe,19,2009,9
bransch_ospe,19,2010,9
bransch_ospe,19,2011,11
bransch_ospe,19,2012,7
bransch_ospe,19,2013,8
bransch_ospe,19,2014,4
bransch_ospe,19,2015,5
bransch_ospe,19,2016,3
bransch_ospe,19,2017,6
bransch_ospe,19,2018,7
bransch_ospe,19,2019,NA
bransch_ospe,19,2020,4
bransch_ospe,19,2021,NA
bransch_ospe,19,2022,7
bransch_ospe,19,2023,6
jord_skog,20,2009,7
jord_skog,20,2010,8
jord_skog,20,2011,3
jord_skog,20,2012,NA
jord_skog,20,2013,5
jord_skog,20,2014,3
jord_skog,20,2015,10
jord_skog,20,2016,NA
jord_skog,20,2017,3
jord_skog,20,2018,5
jord_skog,20,2019,NA
jord_skog,20,2020,3
jord_skog,20,2021,5
jord_skog,20,2022,3
jord_skog,20,2023,4
tillverkning,20,2009,22
tillverkning,20,2010,20
tillverkning,20,2011,14
tillverkning,20,2012,19
tillverkning,20,2013,14
tillverkning,20,2014,13
tillverkning,20,2015,11
tillverkning,20,2016,5
tillverkning,20,2017,14
tillverkning,20,2018,17
tillverkning,20,2019,18
tillverkning,20,2020,9
tillverkning,20,2021,10
tillverkning,20,2022,4
tillverkning,20,2023,11
bygg,20,2009,17
bygg,20,2010,13
bygg,20,2011,8
bygg,20,2012,18
bygg,20,2013,15
bygg,20,2014,14
bygg,20,2015,9
bygg,20,2016,11
bygg,20,2017,18
bygg,20,2018,25
bygg,20,2019,17
bygg,20,2020,12
bygg,20,2021,15
bygg,20,2022,9
bygg,20,2023,20
handel_med,20,2009,NA
handel_med,20,2010,5
handel_med,20,2011,9
handel_med,20,2012,3
handel_med,20,2013,6
handel_med,20,2014,6
handel_med,20,2015,4
handel_med,20,2016,NA
handel_med,20,2017,4
handel_med,20,2018,3
handel_med,20,2019,4
handel_med,20,2020,4
handel_med,20,2021,5
handel_med,20,2022,7
handel_med,20,2023,8
parti_prov,20,2009,14
parti_prov,20,2010,11
parti_prov,20,2011,NA
parti_prov,20,2012,5
parti_prov,20,2013,5
parti_prov,20,2014,8
parti_prov,20,2015,6
parti_prov,20,2016,6
parti_prov,20,2017,7
parti_prov,20,2018,5
parti_prov,20,2019,4
parti_prov,20,2020,4
parti_prov,20,2021,NA
parti_prov,20,2022,10
parti_prov,20,2023,6
detaljhandel_ut_mot,20,2009,27
detaljhandel_ut_mot,20,2010,19
detaljhandel_ut_mot,20,2011,15
detaljhandel_ut_mot,20,2012,20
detaljhandel_ut_mot,20,2013,20
detaljhandel_ut_mot,20,2014,17
detaljhandel_ut_mot,20,2015,19
detaljhandel_ut_mot,20,2016,19
detaljhandel_ut_mot,20,2017,13
detaljhandel_ut_mot,20,2018,14
detaljhandel_ut_mot,20,2019,14
detaljhandel_ut_mot,20,2020,4
detaljhandel_ut_mot,20,2021,11
detaljhandel_ut_mot,20,2022,12
detaljhandel_ut_mot,20,2023,25
transport_mag,20,2009,6
transport_mag,20,2010,7
transport_mag,20,2011,9
transport_mag,20,2012,9
transport_mag,20,2013,7
transport_mag,20,2014,8
transport_mag,20,2015,6
transport_mag,20,2016,5
transport_mag,20,2017,7
transport_mag,20,2018,9
transport_mag,20,2019,7
transport_mag,20,2020,4
transport_mag,20,2021,10
transport_mag,20,2022,6
transport_mag,20,2023,3
hotell_logi,20,2009,NA
hotell_logi,20,2010,NA
hotell_logi,20,2011,3
hotell_logi,20,2012,NA
hotell_logi,20,2013,6
hotell_logi,20,2014,NA
hotell_logi,20,2015,4
hotell_logi,20,2016,NA
hotell_logi,20,2017,NA
hotell_logi,20,2018,3
hotell_logi,20,2019,NA
hotell_logi,20,2020,3
hotell_logi,20,2021,NA
hotell_logi,20,2022,NA
hotell_logi,20,2023,NA
restaurang_cate,20,2009,7
restaurang_cate,20,2010,12
restaurang_cate,20,2011,6
restaurang_cate,20,2012,10
restaurang_cate,20,2013,6
restaurang_cate,20,2014,13
restaurang_cate,20,2015,3
restaurang_cate,20,2016,8
restaurang_cate,20,2017,8
restaurang_cate,20,2018,10
restaurang_cate,20,2019,14
restaurang_cate,20,2020,20
restaurang_cate,20,2021,11
restaurang_cate,20,2022,10
restaurang_cate,20,2023,13
information_komm,20,2009,6
information_komm,20,2010,6
information_komm,20,2011,4
information_komm,20,2012,6
information_komm,20,2013,NA
information_komm,20,2014,3
information_komm,20,2015,NA
information_komm,20,2016,5
information_komm,20,2017,NA
information_komm,20,2018,4
information_komm,20,2019,7
information_komm,20,2020,5
information_komm,20,2021,3
information_komm,20,2022,5
information_komm,20,2023,7
finans_fast,20,2009,27
finans_fast,20,2010,18
finans_fast,20,2011,26
finans_fast,20,2012,15
finans_fast,20,2013,26
finans_fast,20,2014,30
finans_fast,20,2015,14
finans_fast,20,2016,18
finans_fast,20,2017,17
finans_fast,20,2018,20
finans_fast,20,2019,14
finans_fast,20,2020,30
finans_fast,20,2021,17
finans_fast,20,2022,11
finans_fast,20,2023,24
utbildning_halso,20,2009,4
utbildning_halso,20,2010,5
utbildning_halso,20,2011,10
utbildning_halso,20,2012,6
utbildning_halso,20,2013,15
utbildning_halso,20,2014,5
utbildning_halso,20,2015,12
utbildning_halso,20,2016,13
utbildning_halso,20,2017,11
utbildning_halso,20,2018,8
utbildning_halso,20,2019,10
utbildning_halso,20,2020,9
utbildning_halso,20,2021,11
utbildning_halso,20,2022,10
utbildning_halso,20,2023,18
bransch_ospe,20,2009,12
bransch_ospe,20,2010,12
bransch_ospe,20,2011,13
bransch_ospe,20,2012,18
bransch_ospe,20,2013,11
bransch_ospe,20,2014,12
bransch_ospe,20,2015,8
bransch_ospe,20,2016,9
bransch_ospe,20,2017,6
bransch_ospe,20,2018,13
bransch_ospe,20,2019,6
bransch_ospe,20,2020,10
bransch_ospe,20,2021,9
bransch_ospe,20,2022,8
bransch_ospe,20,2023,7
jord_skog,21,2009,4
jord_skog,21,2010,4
jord_skog,21,2011,NA
jord_skog,21,2012,5
jord_skog,21,2013,3
jord_skog,21,2014,8
jord_skog,21,2015,6
jord_skog,21,2016,4
jord_skog,21,2017,5
jord_skog,21,2018,4
jord_skog,21,2019,5
jord_skog,21,2020,NA
jord_skog,21,2021,3
jord_skog,21,2022,NA
jord_skog,21,2023,4
tillverkning,21,2009,23
tillverkning,21,2010,19
tillverkning,21,2011,13
tillverkning,21,2012,17
tillverkning,21,2013,12
tillverkning,21,2014,11
tillverkning,21,2015,11
tillverkning,21,2016,15
tillverkning,21,2017,12
tillverkning,21,2018,11
tillverkning,21,2019,6
tillverkning,21,2020,9
tillverkning,21,2021,9
tillverkning,21,2022,12
tillverkning,21,2023,9
bygg,21,2009,14
bygg,21,2010,20
bygg,21,2011,26
bygg,21,2012,16
bygg,21,2013,20
bygg,21,2014,19
bygg,21,2015,21
bygg,21,2016,23
bygg,21,2017,26
bygg,21,2018,23
bygg,21,2019,25
bygg,21,2020,19
bygg,21,2021,25
bygg,21,2022,20
bygg,21,2023,13
handel_med,21,2009,6
handel_med,21,2010,4
handel_med,21,2011,8
handel_med,21,2012,5
handel_med,21,2013,4
handel_med,21,2014,5
handel_med,21,2015,8
handel_med,21,2016,6
handel_med,21,2017,8
handel_med,21,2018,NA
handel_med,21,2019,12
handel_med,21,2020,5
handel_med,21,2021,8
handel_med,21,2022,6
handel_med,21,2023,7
parti_prov,21,2009,8
parti_prov,21,2010,5
parti_prov,21,2011,8
parti_prov,21,2012,15
parti_prov,21,2013,4
parti_prov,21,2014,12
parti_prov,21,2015,11
parti_prov,21,2016,9
parti_prov,21,2017,8
parti_prov,21,2018,6
parti_prov,21,2019,6
parti_prov,21,2020,4
parti_prov,21,2021,3
parti_prov,21,2022,NA
parti_prov,21,2023,5
detaljhandel_ut_mot,21,2009,34
detaljhandel_ut_mot,21,2010,19
detaljhandel_ut_mot,21,2011,25
detaljhandel_ut_mot,21,2012,26
detaljhandel_ut_mot,21,2013,15
detaljhandel_ut_mot,21,2014,20
detaljhandel_ut_mot,21,2015,18
detaljhandel_ut_mot,21,2016,15
detaljhandel_ut_mot,21,2017,15
detaljhandel_ut_mot,21,2018,18
detaljhandel_ut_mot,21,2019,17
detaljhandel_ut_mot,21,2020,20
detaljhandel_ut_mot,21,2021,13
detaljhandel_ut_mot,21,2022,10
detaljhandel_ut_mot,21,2023,17
transport_mag,21,2009,10
transport_mag,21,2010,6
transport_mag,21,2011,5
transport_mag,21,2012,6
transport_mag,21,2013,6
transport_mag,21,2014,3
transport_mag,21,2015,7
transport_mag,21,2016,5
transport_mag,21,2017,9
transport_mag,21,2018,12
transport_mag,21,2019,4
transport_mag,21,2020,8
transport_mag,21,2021,NA
transport_mag,21,2022,7
transport_mag,21,2023,6
hotell_logi,21,2009,NA
hotell_logi,21,2010,NA
hotell_logi,21,2011,NA
hotell_logi,21,2012,NA
hotell_logi,21,2013,5
hotell_logi,21,2014,NA
hotell_logi,21,2015,NA
hotell_logi,21,2016,NA
hotell_logi,21,2017,4
hotell_logi,21,2018,NA
hotell_logi,21,2019,NA
hotell_logi,21,2020,6
