sni_id,gender,year,forv_to
skogsbruksforetag,1,2015,1331
skogsbruksforetag,1,2016,1386
skogsbruksforetag,1,2017,1302
skogsbruksforetag,1,2018,1351
skogsbruksforetag,1,2019,1398
skogsbruksforetag,1,2020,1420
skogsbruksforetag,1,2021,1427
skogsbruksforetag,1,2022,
skogsbruksforetag,1,2023,
metaller,1,2000,
metaller,1,2001,
metaller,1,2002,
metaller,1,2003,58
metaller,1,2004,59
metaller,1,2005,68
metaller,1,2006,74
metaller,1,2007,81
metaller,1,2008,92
metaller,1,2009,51
metaller,1,2010,71
metaller,1,2011,68
metaller,1,2012,78
metaller,1,2013,83
metaller,1,2014,83
metaller,1,2015,83
metaller,1,2016,74
metaller,1,2017,72
metaller,1,2018,86
metaller,1,2019,82
metaller,1,2020,82
metaller,1,2021,83
metaller,1,2022,
metaller,1,2023,
telekommunikation_j,1,2000,
telekommunikation_j,1,2001,
telekommunikation_j,1,2002,
telekommunikation_j,1,2003,0
telekommunikation_j,1,2004,0
telekommunikation_j,1,2005,
telekommunikation_j,1,2006,
telekommunikation_j,1,2007,
telekommunikation_j,1,2008,
telekommunikation_j,1,2009,
telekommunikation_j,1,2010,
telekommunikation_j,1,2011,
telekommunikation_j,1,2012,
telekommunikation_j,1,2013,
telekommunikation_j,1,2014,
telekommunikation_j,1,2015,
telekommunikation_j,1,2016,
telekommunikation_j,1,2017,
telekommunikation_j,1,2018,
telekommunikation_j,1,2019,
telekommunikation_j,1,2020,
telekommunikation_j,1,2021,
telekommunikation_j,1,2022,
telekommunikation_j,1,2023,
tillverkning_avd,1,2000,
tillverkning_avd,1,2001,
tillverkning_avd,1,2002,
tillverkning_avd,1,2003,759
tillverkning_avd,1,2004,774
tillverkning_avd,1,2005,773
tillverkning_avd,1,2006,820
tillverkning_avd,1,2007,910
tillverkning_avd,1,2008,1002
tillverkning_avd,1,2009,947
tillverkning_avd,1,2010,725
tillverkning_avd,1,2011,553
tillverkning_avd,1,2012,498
tillverkning_avd,1,2013,507
tillverkning_avd,1,2014,506
tillverkning_avd,1,2015,459
tillverkning_avd,1,2016,457
tillverkning_avd,1,2017,400
tillverkning_avd,1,2018,406
tillverkning_avd,1,2019,367
tillverkning_avd,1,2020,352
tillverkning_avd,1,2021,420
tillverkning_avd,1,2022,
tillverkning_avd,1,2023,
tillverkning_mob,1,2000,
tillverkning_mob,1,2001,
tillverkning_mob,1,2002,
tillverkning_mob,1,2003,
tillverkning_mob,1,2004,
tillverkning_mob,1,2005,2
tillverkning_mob,1,2006,2
tillverkning_mob,1,2007,1
tillverkning_mob,1,2008,1
tillverkning_mob,1,2009,1
tillverkning_mob,1,2010,0
