sni_id,lan,year,ant_ans_kon
detaljhandel_ut_mot,16,2017,58
detaljhandel_ut_mot,16,2018,42
detaljhandel_ut_mot,16,2019,34
detaljhandel_ut_mot,16,2020,18
detaljhandel_ut_mot,16,2021,16
detaljhandel_ut_mot,16,2022,28
detaljhandel_ut_mot,16,2023,50
transport_mag,16,2009,121
transport_mag,16,2010,53
transport_mag,16,2011,22
transport_mag,16,2012,33
transport_mag,16,2013,37
transport_mag,16,2014,227
transport_mag,16,2015,55
transport_mag,16,2016,20
transport_mag,16,2017,58
transport_mag,16,2018,54
transport_mag,16,2019,NA
transport_mag,16,2020,13
transport_mag,16,2021,7
transport_mag,16,2022,14
transport_mag,16,2023,2
hotell_logi,16,2009,16
hotell_logi,16,2010,NA
hotell_logi,16,2011,12
hotell_logi,16,2012,6
hotell_logi,16,2013,NA
hotell_logi,16,2014,25
hotell_logi,16,2015,NA
hotell_logi,16,2016,NA
hotell_logi,16,2017,22
hotell_logi,16,2018,NA
hotell_logi,16,2019,4
hotell_logi,16,2020,NA
hotell_logi,16,2021,NA
hotell_logi,16,2022,26
hotell_logi,16,2023,NA
restaurang_cate,16,2009,32
restaurang_cate,16,2010,16
restaurang_cate,16,2011,47
restaurang_cate,16,2012,46
restaurang_cate,16,2013,36
restaurang_cate,16,2014,38
restaurang_cate,16,2015,54
restaurang_cate,16,2016,32
restaurang_cate,16,2017,22
restaurang_cate,16,2018,38
restaurang_cate,16,2019,65
restaurang_cate,16,2020,65
restaurang_cate,16,2021,21
restaurang_cate,16,2022,31
restaurang_cate,16,2023,80
information_komm,16,2009,11
information_komm,16,2010,6
information_komm,16,2011,NA
information_komm,16,2012,14
information_komm,16,2013,18
information_komm,16,2014,2
information_komm,16,2015,2
information_komm,16,2016,2
information_komm,16,2017,7
information_komm,16,2018,4
information_komm,16,2019,NA
information_komm,16,2020,NA
information_komm,16,2021,0
information_komm,16,2022,5
information_komm,16,2023,0
finans_fast,16,2009,19
finans_fast,16,2010,87
finans_fast,16,2011,71
finans_fast,16,2012,56
finans_fast,16,2013,145
finans_fast,16,2014,130
finans_fast,16,2015,45
finans_fast,16,2016,30
finans_fast,16,2017,94
finans_fast,16,2018,13
finans_fast,16,2019,30
finans_fast,16,2020,25
finans_fast,16,2021,76
finans_fast,16,2022,13
finans_fast,16,2023,55
utbildning_halso,16,2009,44
utbildning_halso,16,2010,23
utbildning_halso,16,2011,58
utbildning_halso,16,2012,37
utbildning_halso,16,2013,117
utbildning_halso,16,2014,31
utbildning_halso,16,2015,11
utbildning_halso,16,2016,11
utbildning_halso,16,2017,21
utbildning_halso,16,2018,63
utbildning_halso,16,2019,16
utbildning_halso,16,2020,20
utbildning_halso,16,2021,11
utbildning_halso,16,2022,5
utbildning_halso,16,2023,86
bransch_ospe,16,2009,0
bransch_ospe,16,2010,0
bransch_ospe,16,2011,0
bransch_ospe,16,2012,0
bransch_ospe,16,2013,0
bransch_ospe,16,2014,0
bransch_ospe,16,2015,0
bransch_ospe,16,2016,0
bransch_ospe,16,2017,5
bransch_ospe,16,2018,0
bransch_ospe,16,2019,0
bransch_ospe,16,2020,0
bransch_ospe,16,2021,0
bransch_ospe,16,2022,2
bransch_ospe,16,2023,0
jord_skog,17,2009,123
jord_skog,17,2010,8
jord_skog,17,2011,50
jord_skog,17,2012,17
jord_skog,17,2013,15
jord_skog,17,2014,6
jord_skog,17,2015,0
jord_skog,17,2016,8
jord_skog,17,2017,16
jord_skog,17,2018,NA
jord_skog,17,2019,14
jord_skog,17,2020,9
jord_skog,17,2021,2
jord_skog,17,2022,NA
jord_skog,17,2023,NA
tillverkning,17,2009,103
tillverkning,17,2010,116
tillverkning,17,2011,131
tillverkning,17,2012,45
tillverkning,17,2013,75
tillverkning,17,2014,46
tillverkning,17,2015,106
tillverkning,17,2016,117
tillverkning,17,2017,26
tillverkning,17,2018,13
tillverkning,17,2019,127
tillverkning,17,2020,40
tillverkning,17,2021,26
tillverkning,17,2022,62
tillverkning,17,2023,28
bygg,17,2009,104
bygg,17,2010,117
bygg,17,2011,98
bygg,17,2012,117
bygg,17,2013,144
bygg,17,2014,162
bygg,17,2015,144
bygg,17,2016,222
bygg,17,2017,142
bygg,17,2018,120
bygg,17,2019,83
bygg,17,2020,20
bygg,17,2021,105
bygg,17,2022,48
bygg,17,2023,86
handel_med,17,2009,5
handel_med,17,2010,11
handel_med,17,2011,8
handel_med,17,2012,7
handel_med,17,2013,27
handel_med,17,2014,8
handel_med,17,2015,18
handel_med,17,2016,5
handel_med,17,2017,8
handel_med,17,2018,7
handel_med,17,2019,6
handel_med,17,2020,19
handel_med,17,2021,12
handel_med,17,2022,3
handel_med,17,2023,2
parti_prov,17,2009,36
parti_prov,17,2010,3
parti_prov,17,2011,19
parti_prov,17,2012,14
parti_prov,17,2013,23
parti_prov,17,2014,26
parti_prov,17,2015,33
parti_prov,17,2016,4
parti_prov,17,2017,7
parti_prov,17,2018,9
parti_prov,17,2019,21
parti_prov,17,2020,11
parti_prov,17,2021,17
parti_prov,17,2022,3
parti_prov,17,2023,5
detaljhandel_ut_mot,17,2009,95
detaljhandel_ut_mot,17,2010,79
detaljhandel_ut_mot,17,2011,51
detaljhandel_ut_mot,17,2012,96
detaljhandel_ut_mot,17,2013,46
detaljhandel_ut_mot,17,2014,87
detaljhandel_ut_mot,17,2015,47
detaljhandel_ut_mot,17,2016,26
detaljhandel_ut_mot,17,2017,65
detaljhandel_ut_mot,17,2018,53
detaljhandel_ut_mot,17,2019,40
detaljhandel_ut_mot,17,2020,24
detaljhandel_ut_mot,17,2021,17
detaljhandel_ut_mot,17,2022,18
detaljhandel_ut_mot,17,2023,40
transport_mag,17,2009,59
transport_mag,17,2010,38
transport_mag,17,2011,197
transport_mag,17,2012,187
transport_mag,17,2013,70
transport_mag,17,2014,20
transport_mag,17,2015,66
transport_mag,17,2016,68
transport_mag,17,2017,98
transport_mag,17,2018,97
transport_mag,17,2019,87
transport_mag,17,2020,34
transport_mag,17,2021,24
transport_mag,17,2022,1
transport_mag,17,2023,77
hotell_logi,17,2009,16
hotell_logi,17,2010,NA
hotell_logi,17,2011,6
hotell_logi,17,2012,NA
hotell_logi,17,2013,NA
hotell_logi,17,2014,NA
hotell_logi,17,2015,1
hotell_logi,17,2016,NA
hotell_logi,17,2017,21
hotell_logi,17,2018,12
hotell_logi,17,2019,NA
hotell_logi,17,2020,NA
hotell_logi,17,2021,NA
hotell_logi,17,2022,NA
hotell_logi,17,2023,NA
restaurang_cate,17,2009,33
restaurang_cate,17,2010,75
restaurang_cate,17,2011,49
restaurang_cate,17,2012,41
restaurang_cate,17,2013,63
restaurang_cate,17,2014,38
restaurang_cate,17,2015,69
restaurang_cate,17,2016,135
restaurang_cate,17,2017,49
restaurang_cate,17,2018,88
restaurang_cate,17,2019,126
restaurang_cate,17,2020,73
restaurang_cate,17,2021,17
restaurang_cate,17,2022,54
restaurang_cate,17,2023,53
information_komm,17,2009,NA
information_komm,17,2010,7
information_komm,17,2011,NA
information_komm,17,2012,5
information_komm,17,2013,24
information_komm,17,2014,4
information_komm,17,2015,5
information_komm,17,2016,0
information_komm,17,2017,5
information_komm,17,2018,10
information_komm,17,2019,7
information_komm,17,2020,4
information_komm,17,2021,NA
information_komm,17,2022,1
information_komm,17,2023,0
finans_fast,17,2009,235
finans_fast,17,2010,80
finans_fast,17,2011,87
finans_fast,17,2012,131
finans_fast,17,2013,77
finans_fast,17,2014,90
finans_fast,17,2015,33
finans_fast,17,2016,67
finans_fast,17,2017,28
finans_fast,17,2018,135
finans_fast,17,2019,26
finans_fast,17,2020,59
finans_fast,17,2021,9
finans_fast,17,2022,26
finans_fast,17,2023,173
utbildning_halso,17,2009,48
utbildning_halso,17,2010,60
utbildning_halso,17,2011,14
utbildning_halso,17,2012,49
utbildning_halso,17,2013,51
utbildning_halso,17,2014,42
utbildning_halso,17,2015,41
utbildning_halso,17,2016,7
utbildning_halso,17,2017,45
utbildning_halso,17,2018,44
utbildning_halso,17,2019,28
utbildning_halso,17,2020,80
utbildning_halso,17,2021,36
utbildning_halso,17,2022,18
utbildning_halso,17,2023,31
bransch_ospe,17,2009,0
bransch_ospe,17,2010,0
bransch_ospe,17,2011,0
bransch_ospe,17,2012,0
bransch_ospe,17,2013,0
bransch_ospe,17,2014,0
bransch_ospe,17,2015,0
bransch_ospe,17,2016,0
bransch_ospe,17,2017,11
bransch_ospe,17,2018,0
bransch_ospe,17,2019,0
bransch_ospe,17,2020,0
bransch_ospe,17,2021,0
bransch_ospe,17,2022,0
bransch_ospe,17,2023,0
jord_skog,18,2009,6
jord_skog,18,2010,3
jord_skog,18,2011,6
jord_skog,18,2012,NA
jord_skog,18,2013,27
jord_skog,18,2014,1
jord_skog,18,2015,4
jord_skog,18,2016,7
jord_skog,18,2017,NA
jord_skog,18,2018,8
jord_skog,18,2019,10
jord_skog,18,2020,NA
jord_skog,18,2021,1
jord_skog,18,2022,5
jord_skog,18,2023,22
tillverkning,18,2009,60
tillverkning,18,2010,115
tillverkning,18,2011,59
tillverkning,18,2012,18
tillverkning,18,2013,42
tillverkning,18,2014,19
tillverkning,18,2015,28
tillverkning,18,2016,83
tillverkning,18,2017,3
tillverkning,18,2018,17
tillverkning,18,2019,42
tillverkning,18,2020,1
tillverkning,18,2021,35
tillverkning,18,2022,19
tillverkning,18,2023,35
bygg,18,2009,106
bygg,18,2010,103
bygg,18,2011,52
bygg,18,2012,93
bygg,18,2013,55
bygg,18,2014,42
bygg,18,2015,152
bygg,18,2016,83
bygg,18,2017,114
bygg,18,2018,47
bygg,18,2019,99
bygg,18,2020,34
bygg,18,2021,63
bygg,18,2022,281
bygg,18,2023,41
handel_med,18,2009,158
handel_med,18,2010,9
handel_med,18,2011,8
handel_med,18,2012,9
handel_med,18,2013,15
handel_med,18,2014,4
handel_med,18,2015,18
handel_med,18,2016,2
handel_med,18,2017,6
handel_med,18,2018,12
handel_med,18,2019,51
handel_med,18,2020,5
handel_med,18,2021,5
handel_med,18,2022,11
handel_med,18,2023,8
parti_prov,18,2009,34
parti_prov,18,2010,21
parti_prov,18,2011,71
parti_prov,18,2012,23
parti_prov,18,2013,14
parti_prov,18,2014,40
parti_prov,18,2015,31
parti_prov,18,2016,52
parti_prov,18,2017,55
parti_prov,18,2018,23
parti_prov,18,2019,11
parti_prov,18,2020,8
parti_prov,18,2021,23
parti_prov,18,2022,17
parti_prov,18,2023,27
detaljhandel_ut_mot,18,2009,147
detaljhandel_ut_mot,18,2010,75
detaljhandel_ut_mot,18,2011,60
detaljhandel_ut_mot,18,2012,23
detaljhandel_ut_mot,18,2013,46
detaljhandel_ut_mot,18,2014,47
detaljhandel_ut_mot,18,2015,55
detaljhandel_ut_mot,18,2016,57
detaljhandel_ut_mot,18,2017,53
detaljhandel_ut_mot,18,2018,53
detaljhandel_ut_mot,18,2019,24
detaljhandel_ut_mot,18,2020,74
detaljhandel_ut_mot,18,2021,9
detaljhandel_ut_mot,18,2022,18
detaljhandel_ut_mot,18,2023,51
transport_mag,18,2009,43
transport_mag,18,2010,22
transport_mag,18,2011,NA
transport_mag,18,2012,67
transport_mag,18,2013,144
transport_mag,18,2014,13
transport_mag,18,2015,24
transport_mag,18,2016,15
transport_mag,18,2017,27
transport_mag,18,2018,35
transport_mag,18,2019,43
transport_mag,18,2020,64
transport_mag,18,2021,10
transport_mag,18,2022,27
transport_mag,18,2023,1
hotell_logi,18,2009,NA
hotell_logi,18,2010,10
hotell_logi,18,2011,NA
hotell_logi,18,2012,6
hotell_logi,18,2013,NA
hotell_logi,18,2014,NA
hotell_logi,18,2015,NA
hotell_logi,18,2016,NA
hotell_logi,18,2017,NA
hotell_logi,18,2018,2
hotell_logi,18,2019,15
hotell_logi,18,2020,NA
hotell_logi,18,2021,NA
hotell_logi,18,2022,NA
hotell_logi,18,2023,NA
restaurang_cate,18,2009,70
restaurang_cate,18,2010,101
restaurang_cate,18,2011,28
restaurang_cate,18,2012,49
restaurang_cate,18,2013,46
restaurang_cate,18,2014,28
restaurang_cate,18,2015,18
restaurang_cate,18,2016,60
restaurang_cate,18,2017,58
restaurang_cate,18,2018,26
restaurang_cate,18,2019,77
restaurang_cate,18,2020,58
restaurang_cate,18,2021,40
restaurang_cate,18,2022,22
restaurang_cate,18,2023,36
information_komm,18,2009,NA
information_komm,18,2010,1
information_komm,18,2011,4
information_komm,18,2012,12
information_komm,18,2013,4
information_komm,18,2014,11
information_komm,18,2015,NA
information_komm,18,2016,7
information_komm,18,2017,0
information_komm,18,2018,5
information_komm,18,2019,6
information_komm,18,2020,8
information_komm,18,2021,0
information_komm,18,2022,42
information_komm,18,2023,12
finans_fast,18,2009,69
finans_fast,18,2010,22
finans_fast,18,2011,39
finans_fast,18,2012,53
finans_fast,18,2013,95
finans_fast,18,2014,40
finans_fast,18,2015,24
finans_fast,18,2016,24
finans_fast,18,2017,50
finans_fast,18,2018,34
finans_fast,18,2019,22
finans_fast,18,2020,28
finans_fast,18,2021,9
finans_fast,18,2022,63
finans_fast,18,2023,30
utbildning_halso,18,2009,16
utbildning_halso,18,2010,42
utbildning_halso,18,2011,33
utbildning_halso,18,2012,13
utbildning_halso,18,2013,58
utbildning_halso,18,2014,15
utbildning_halso,18,2015,30
utbildning_halso,18,2016,26
utbildning_halso,18,2017,62
utbildning_halso,18,2018,71
utbildning_halso,18,2019,8
utbildning_halso,18,2020,8
utbildning_halso,18,2021,13
utbildning_halso,18,2022,100
utbildning_halso,18,2023,9
bransch_ospe,18,2009,0
bransch_ospe,18,2010,0
bransch_ospe,18,2011,0
bransch_ospe,18,2012,0
bransch_ospe,18,2013,1
bransch_ospe,18,2014,0
bransch_ospe,18,2015,0
bransch_ospe,18,2016,0
bransch_ospe,18,2017,0
bransch_ospe,18,2018,0
bransch_ospe,18,2019,0
bransch_ospe,18,2020,0
bransch_ospe,18,2021,0
bransch_ospe,18,2022,0
bransch_ospe,18,2023,0
jord_skog,19,2009,0
jord_skog,19,2010,22
jord_skog,19,2011,20
jord_skog,19,2012,6
jord_skog,19,2013,26
jord_skog,19,2014,1
jord_skog,19,2015,18
jord_skog,19,2016,23
jord_skog,19,2017,41
jord_skog,19,2018,15
jord_skog,19,2019,4
jord_skog,19,2020,74
jord_skog,19,2021,2
jord_skog,19,2022,NA
jord_skog,19,2023,NA
tillverkning,19,2009,353
tillverkning,19,2010,227
tillverkning,19,2011,7
tillverkning,19,2012,33
tillverkning,19,2013,71
tillverkning,19,2014,54
tillverkning,19,2015,3
tillverkning,19,2016,37
tillverkning,19,2017,NA
tillverkning,19,2018,14
tillverkning,19,2019,11
tillverkning,19,2020,12
tillverkning,19,2021,8
tillverkning,19,2022,4
tillverkning,19,2023,229
bygg,19,2009,20
bygg,19,2010,24
bygg,19,2011,41
bygg,19,2012,91
bygg,19,2013,34
bygg,19,2014,49
bygg,19,2015,73
bygg,19,2016,28
bygg,19,2017,20
bygg,19,2018,30
bygg,19,2019,70
bygg,19,2020,73
bygg,19,2021,26
bygg,19,2022,71
bygg,19,2023,50
handel_med,19,2009,22
handel_med,19,2010,NA
handel_med,19,2011,5
handel_med,19,2012,NA
handel_med,19,2013,15
handel_med,19,2014,3
handel_med,19,2015,NA
handel_med,19,2016,NA
handel_med,19,2017,NA
handel_med,19,2018,NA
handel_med,19,2019,NA
handel_med,19,2020,7
handel_med,19,2021,NA
handel_med,19,2022,NA
handel_med,19,2023,NA
parti_prov,19,2009,NA
parti_prov,19,2010,9
parti_prov,19,2011,5
parti_prov,19,2012,NA
parti_prov,19,2013,26
parti_prov,19,2014,NA
parti_prov,19,2015,17
parti_prov,19,2016,2
parti_prov,19,2017,3
parti_prov,19,2018,4
parti_prov,19,2019,6
parti_prov,19,2020,NA
parti_prov,19,2021,2
parti_prov,19,2022,1
parti_prov,19,2023,NA
detaljhandel_ut_mot,19,2009,29
detaljhandel_ut_mot,19,2010,24
detaljhandel_ut_mot,19,2011,38
detaljhandel_ut_mot,19,2012,32
detaljhandel_ut_mot,19,2013,32
detaljhandel_ut_mot,19,2014,21
detaljhandel_ut_mot,19,2015,12
detaljhandel_ut_mot,19,2016,10
detaljhandel_ut_mot,19,2017,48
detaljhandel_ut_mot,19,2018,25
detaljhandel_ut_mot,19,2019,49
detaljhandel_ut_mot,19,2020,13
detaljhandel_ut_mot,19,2021,1
detaljhandel_ut_mot,19,2022,7
detaljhandel_ut_mot,19,2023,3
transport_mag,19,2009,27
transport_mag,19,2010,17
transport_mag,19,2011,18
transport_mag,19,2012,5
transport_mag,19,2013,NA
transport_mag,19,2014,12
transport_mag,19,2015,7
transport_mag,19,2016,NA
transport_mag,19,2017,NA
transport_mag,19,2018,67
transport_mag,19,2019,16
transport_mag,19,2020,17
transport_mag,19,2021,NA
transport_mag,19,2022,NA
transport_mag,19,2023,1
hotell_logi,19,2009,NA
hotell_logi,19,2010,26
hotell_logi,19,2011,6
hotell_logi,19,2012,NA
hotell_logi,19,2013,1
hotell_logi,19,2014,NA
hotell_logi,19,2015,NA
hotell_logi,19,2016,NA
hotell_logi,19,2017,NA
hotell_logi,19,2018,NA
hotell_logi,19,2019,NA
hotell_logi,19,2020,NA
hotell_logi,19,2021,NA
hotell_logi,19,2022,NA
hotell_logi,19,2023,NA
restaurang_cate,19,2009,43
restaurang_cate,19,2010,32
restaurang_cate,19,2011,22
restaurang_cate,19,2012,29
restaurang_cate,19,2013,24
restaurang_cate,19,2014,14
restaurang_cate,19,2015,6
restaurang_cate,19,2016,36
restaurang_cate,19,2017,53
restaurang_cate,19,2018,5
restaurang_cate,19,2019,30
restaurang_cate,19,2020,23
restaurang_cate,19,2021,31
restaurang_cate,19,2022,10
restaurang_cate,19,2023,23
information_komm,19,2009,NA
information_komm,19,2010,NA
information_komm,19,2011,14
information_komm,19,2012,6
information_komm,19,2013,1
information_komm,19,2014,2
information_komm,19,2015,13
information_komm,19,2016,NA
information_komm,19,2017,1
information_komm,19,2018,NA
information_komm,19,2019,NA
information_komm,19,2020,NA
information_komm,19,2021,NA
information_komm,19,2022,NA
information_komm,19,2023,NA
finans_fast,19,2009,86
finans_fast,19,2010,13
finans_fast,19,2011,123
finans_fast,19,2012,23
finans_fast,19,2013,27
finans_fast,19,2014,5
finans_fast,19,2015,12
finans_fast,19,2016,11
finans_fast,19,2017,38
finans_fast,19,2018,25
finans_fast,19,2019,40
finans_fast,19,2020,13
finans_fast,19,2021,14
finans_fast,19,2022,NA
finans_fast,19,2023,6
utbildning_halso,19,2009,14
utbildning_halso,19,2010,8
utbildning_halso,19,2011,17
utbildning_halso,19,2012,30
utbildning_halso,19,2013,0
utbildning_halso,19,2014,8
utbildning_halso,19,2015,5
utbildning_halso,19,2016,14
utbildning_halso,19,2017,NA
utbildning_halso,19,2018,12
utbildning_halso,19,2019,17
utbildning_halso,19,2020,39
utbildning_halso,19,2021,9
utbildning_halso,19,2022,1
utbildning_halso,19,2023,12
bransch_ospe,19,2009,0
bransch_ospe,19,2010,0
bransch_ospe,19,2011,0
bransch_ospe,19,2012,0
bransch_ospe,19,2013,0
bransch_ospe,19,2014,0
bransch_ospe,19,2015,0
bransch_ospe,19,2016,1
bransch_ospe,19,2017,0
bransch_ospe,19,2018,0
bransch_ospe,19,2019,NA
bransch_ospe,19,2020,0
bransch_ospe,19,2021,NA
bransch_ospe,19,2022,0
bransch_ospe,19,2023,0
jord_skog,20,2009,18
jord_skog,20,2010,15
jord_skog,20,2011,1
jord_skog,20,2012,NA
jord_skog,20,2013,9
jord_skog,20,2014,3
jord_skog,20,2015,19
jord_skog,20,2016,NA
jord_skog,20,2017,5
jord_skog,20,2018,0
jord_skog,20,2019,NA
jord_skog,20,2020,1
jord_skog,20,2021,5
jord_skog,20,2022,0
jord_skog,20,2023,25
tillverkning,20,2009,191
tillverkning,20,2010,148
tillverkning,20,2011,111
tillverkning,20,2012,106
tillverkning,20,2013,108
tillverkning,20,2014,26
tillverkning,20,2015,26
tillverkning,20,2016,40
tillverkning,20,2017,60
tillverkning,20,2018,35
tillverkning,20,2019,48
tillverkning,20,2020,26
tillverkning,20,2021,66
tillverkning,20,2022,0
tillverkning,20,2023,20
bygg,20,2009,64
bygg,20,2010,34
bygg,20,2011,29
bygg,20,2012,84
bygg,20,2013,41
bygg,20,2014,121
bygg,20,2015,33
bygg,20,2016,60
bygg,20,2017,104
bygg,20,2018,69
bygg,20,2019,66
bygg,20,2020,22
bygg,20,2021,12
bygg,20,2022,17
bygg,20,2023,46
handel_med,20,2009,NA
handel_med,20,2010,5
handel_med,20,2011,29
handel_med,20,2012,2
handel_med,20,2013,2
handel_med,20,2014,6
handel_med,20,2015,13
handel_med,20,2016,NA
handel_med,20,2017,4
handel_med,20,2018,11
handel_med,20,2019,10
handel_med,20,2020,6
handel_med,20,2021,2
handel_med,20,2022,7
handel_med,20,2023,6
parti_prov,20,2009,13
parti_prov,20,2010,43
parti_prov,20,2011,NA
parti_prov,20,2012,14
parti_prov,20,2013,20
parti_prov,20,2014,22
parti_prov,20,2015,14
parti_prov,20,2016,7
parti_prov,20,2017,11
parti_prov,20,2018,3
parti_prov,20,2019,6
parti_prov,20,2020,19
parti_prov,20,2021,NA
parti_prov,20,2022,54
parti_prov,20,2023,1
detaljhandel_ut_mot,20,2009,44
detaljhandel_ut_mot,20,2010,37
detaljhandel_ut_mot,20,2011,51
detaljhandel_ut_mot,20,2012,22
detaljhandel_ut_mot,20,2013,21
detaljhandel_ut_mot,20,2014,18
detaljhandel_ut_mot,20,2015,33
detaljhandel_ut_mot,20,2016,69
detaljhandel_ut_mot,20,2017,41
detaljhandel_ut_mot,20,2018,53
detaljhandel_ut_mot,20,2019,23
detaljhandel_ut_mot,20,2020,8
detaljhandel_ut_mot,20,2021,3
detaljhandel_ut_mot,20,2022,15
detaljhandel_ut_mot,20,2023,23
transport_mag,20,2009,13
transport_mag,20,2010,41
transport_mag,20,2011,48
transport_mag,20,2012,36
transport_mag,20,2013,40
transport_mag,20,2014,64
transport_mag,20,2015,16
transport_mag,20,2016,8
transport_mag,20,2017,21
transport_mag,20,2018,38
transport_mag,20,2019,19
transport_mag,20,2020,19
transport_mag,20,2021,13
transport_mag,20,2022,4
transport_mag,20,2023,0
hotell_logi,20,2009,NA
hotell_logi,20,2010,NA
hotell_logi,20,2011,16
hotell_logi,20,2012,NA
hotell_logi,20,2013,16
hotell_logi,20,2014,NA
hotell_logi,20,2015,4
hotell_logi,20,2016,NA
hotell_logi,20,2017,NA
hotell_logi,20,2018,13
hotell_logi,20,2019,NA
hotell_logi,20,2020,9
hotell_logi,20,2021,NA
hotell_logi,20,2022,NA
hotell_logi,20,2023,NA
restaurang_cate,20,2009,72
restaurang_cate,20,2010,66
restaurang_cate,20,2011,14
restaurang_cate,20,2012,28
restaurang_cate,20,2013,35
restaurang_cate,20,2014,43
restaurang_cate,20,2015,23
restaurang_cate,20,2016,66
restaurang_cate,20,2017,26
restaurang_cate,20,2018,96
restaurang_cate,20,2019,70
restaurang_cate,20,2020,51
restaurang_cate,20,2021,29
restaurang_cate,20,2022,26
restaurang_cate,20,2023,46
information_komm,20,2009,10
information_komm,20,2010,5
information_komm,20,2011,5
information_komm,20,2012,11
information_komm,20,2013,NA
information_komm,20,2014,53
information_komm,20,2015,NA
information_komm,20,2016,5
information_komm,20,2017,NA
information_komm,20,2018,5
information_komm,20,2019,12
information_komm,20,2020,3
information_komm,20,2021,0
information_komm,20,2022,0
information_komm,20,2023,17
finans_fast,20,2009,93
finans_fast,20,2010,52
finans_fast,20,2011,28
finans_fast,20,2012,27
finans_fast,20,2013,66
finans_fast,20,2014,25
finans_fast,20,2015,67
finans_fast,20,2016,8
finans_fast,20,2017,10
finans_fast,20,2018,21
finans_fast,20,2019,39
finans_fast,20,2020,49
finans_fast,20,2021,12
finans_fast,20,2022,11
finans_fast,20,2023,50
utbildning_halso,20,2009,5
utbildning_halso,20,2010,61
utbildning_halso,20,2011,29
utbildning_halso,20,2012,5
utbildning_halso,20,2013,74
utbildning_halso,20,2014,7
utbildning_halso,20,2015,36
utbildning_halso,20,2016,38
utbildning_halso,20,2017,30
utbildning_halso,20,2018,12
utbildning_halso,20,2019,27
utbildning_halso,20,2020,58
utbildning_halso,20,2021,21
utbildning_halso,20,2022,6
utbildning_halso,20,2023,73
bransch_ospe,20,2009,0
bransch_ospe,20,2010,0
bransch_ospe,20,2011,0
bransch_ospe,20,2012,0
bransch_ospe,20,2013,0
bransch_ospe,20,2014,0
bransch_ospe,20,2015,0
bransch_ospe,20,2016,0
bransch_ospe,20,2017,0
bransch_ospe,20,2018,0
bransch_ospe,20,2019,0
bransch_ospe,20,2020,0
bransch_ospe,20,2021,0
bransch_ospe,20,2022,0
bransch_ospe,20,2023,0
jord_skog,21,2009,17
jord_skog,21,2010,11
jord_skog,21,2011,NA
jord_skog,21,2012,21
jord_skog,21,2013,8
jord_skog,21,2014,19
jord_skog,21,2015,1
jord_skog,21,2016,0
jord_skog,21,2017,2
jord_skog,21,2018,0
jord_skog,21,2019,5
jord_skog,21,2020,NA
jord_skog,21,2021,2
jord_skog,21,2022,NA
jord_skog,21,2023,6
tillverkning,21,2009,144
tillverkning,21,2010,200
tillverkning,21,2011,131
tillverkning,21,2012,271
tillverkning,21,2013,30
tillverkning,21,2014,253
tillverkning,21,2015,47
tillverkning,21,2016,220
tillverkning,21,2017,84
tillverkning,21,2018,39
tillverkning,21,2019,34
tillverkning,21,2020,13
tillverkning,21,2021,37
tillverkning,21,2022,43
tillverkning,21,2023,10
bygg,21,2009,141
bygg,21,2010,122
bygg,21,2011,119
bygg,21,2012,144
bygg,21,2013,63
bygg,21,2014,25
bygg,21,2015,60
bygg,21,2016,121
bygg,21,2017,226
bygg,21,2018,159
bygg,21,2019,64
bygg,21,2020,48
bygg,21,2021,7
bygg,21,2022,129
bygg,21,2023,31
handel_med,21,2009,18
handel_med,21,2010,19
handel_med,21,2011,4
handel_med,21,2012,14
handel_med,21,2013,6
handel_med,21,2014,18
handel_med,21,2015,4
handel_med,21,2016,1
handel_med,21,2017,7
handel_med,21,2018,NA
handel_med,21,2019,17
handel_med,21,2020,4
handel_med,21,2021,2
handel_med,21,2022,3
handel_med,21,2023,1
parti_prov,21,2009,14
parti_prov,21,2010,2
parti_prov,21,2011,12
parti_prov,21,2012,31
parti_prov,21,2013,1
parti_prov,21,2014,12
parti_prov,21,2015,18
parti_prov,21,2016,6
parti_prov,21,2017,11
parti_prov,21,2018,3
parti_prov,21,2019,6
parti_prov,21,2020,5
parti_prov,21,2021,4
parti_prov,21,2022,NA
parti_prov,21,2023,4
detaljhandel_ut_mot,21,2009,76
detaljhandel_ut_mot,21,2010,34
detaljhandel_ut_mot,21,2011,77
detaljhandel_ut_mot,21,2012,46
detaljhandel_ut_mot,21,2013,31
detaljhandel_ut_mot,21,2014,64
detaljhandel_ut_mot,21,2015,41
detaljhandel_ut_mot,21,2016,88
detaljhandel_ut_mot,21,2017,27
detaljhandel_ut_mot,21,2018,46
detaljhandel_ut_mot,21,2019,46
detaljhandel_ut_mot,21,2020,63
detaljhandel_ut_mot,21,2021,11
detaljhandel_ut_mot,21,2022,9
detaljhandel_ut_mot,21,2023,75
transport_mag,21,2009,75
transport_mag,21,2010,15
transport_mag,21,2011,45
transport_mag,21,2012,31
transport_mag,21,2013,10
transport_mag,21,2014,1
transport_mag,21,2015,20
transport_mag,21,2016,15
transport_mag,21,2017,5
transport_mag,21,2018,16
transport_mag,21,2019,32
transport_mag,21,2020,49
transport_mag,21,2021,NA
transport_mag,21,2022,12
transport_mag,21,2023,4
hotell_logi,21,2009,NA
hotell_logi,21,2010,NA
hotell_logi,21,2011,NA
hotell_logi,21,2012,NA
hotell_logi,21,2013,10
hotell_logi,21,2014,NA
